LinearAccel_X_err,LinearAccel_Y_err,LinearAccel_Z_err,AngularAccel_X_err,AngularAccel_Y_err,AngularAccel_Z_err
0.005008012,0.08380163,0.094745636,0.59561825,0.6274042,1.3354645
0.052458882,0.027541637,0.07629204,0.5528331,0.6142235,0.43735504
0.098234236,0.004741311,0.08698559,0.059004664,0.5694885,1.3615246
0.107410565,0.08145416,0.008592606,0.3784562,0.94520164,1.4921188
0.17203054,0.14043963,0.06461525,0.012929261,0.89967495,1.4056091
0.10114017,0.063153744,0.12643337,0.11093187,1.336628,2.4324646
0.008433253,0.0833441,0.21938515,0.74648654,0.57554626,2.1313019
0.100927174,0.14136946,0.07707119,0.8177433,0.5852089,0.33094025
0.021613836,0.14168811,0.05053711,0.5773382,0.35921288,1.5905972
0.027377486,0.29317057,0.02824974,1.1614054,0.39957714,0.072052
0.13323724,0.13594389,0.10381889,0.30798507,0.6752515,0.36978912
0.13101041,0.04498732,0.009311676,0.39865732,0.07886839,3.109459
0.10928154,0.0032978058,0.11689758,0.5416837,0.27099723,1.052391
0.3595332,0.16770369,0.32310963,6.5673094,5.7555485,14.504852
0.35763478,0.0011214018,0.19991684,1.8999405,2.6128404,5.1997375
0.15904272,0.059203148,0.326149,0.73231506,1.3828645,3.595932
0.07379961,0.021443486,0.27919483,0.9680519,0.19505024,2.8129044
0.042223692,0.22803235,0.27837467,1.8807058,1.764113,1.1785603
0.16233242,0.33789515,0.2321949,0.6275902,0.17613459,0.8754349
0.33878028,0.20503879,0.004658699,2.8715973,3.708828,4.6621704
0.04248613,0.20827913,0.11635494,0.52840614,0.90608406,0.09504318
0.19696045,0.06740683,0.16665077,0.89930534,0.5020027,1.4322166
0.11984658,0.0110936165,0.07637215,0.14777565,0.24213219,0.9841919
0.002615571,0.009060383,0.062191963,0.05399704,0.51257825,0.7232933
0.08364313,0.06305194,0.011173248,0.9820137,0.24834776,0.42831993
0.14074749,0.048053622,0.047376633,1.188427,0.39010048,0.10731125
0.21942914,0.07034385,0.14113808,0.3948989,0.18243504,0.8810005
0.1604805,0.08475196,0.15428543,0.39811432,0.5833714,0.48933554
0.1372131,0.060725927,0.15042305,0.18114614,0.73882604,0.21416664
0.1410872,0.044866323,0.19727135,0.32306647,0.3178873,0.13222885
0.13195035,0.041982174,0.23261833,0.102864504,0.27982044,0.0679059
0.2009011,0.049498558,0.19580936,0.33518314,0.31727505,1.3486481
0.21510306,0.0081038475,0.15614796,0.5864285,0.34740496,0.8011627
0.15811108,0.10303712,0.25883007,0.9319805,0.43834352,2.131134
0.15862583,0.15555668,0.26876545,0.1101985,1.1308312,0.3026123
0.1337865,0.218853,0.07333565,1.4206676,1.040477,1.4847488
0.07708692,0.3271315,0.019281387,1.4304028,0.08049822,0.102752686
0.2063708,0.3018329,0.12740707,0.9361553,1.1543732,6.422516
0.028488338,0.1878264,0.15264416,0.45758244,0.27161145,4.127075
0.022662282,0.3820789,0.021306992,1.0236931,0.912331,1.169838
0.08510375,0.23468924,0.050060272,0.7925954,1.724601,2.4946213
0.06845689,0.09100199,0.0631628,0.5859802,0.1230821,1.5314941
0.08030176,0.091938734,0.15569878,0.17874253,0.106357574,0.43418884
0.055748582,0.020509481,0.18283176,0.11315346,0.41344452,0.9245262
0.027725935,0.028735876,0.11184502,0.013095975,1.0123959,0.8363304
0.0097385645,0.08643055,0.09604263,0.085161686,0.5145509,0.6702423
0.04442537,0.12213397,0.055711746,0.38242912,0.53565836,0.0981102
0.08768773,0.13922858,0.047662735,0.08735728,0.2967701,0.040725708
0.1486808,0.06516051,0.023553848,0.77616286,0.70012665,0.0047912598
0.095229626,0.011421442,0.10047436,1.0325966,0.86983776,1.593811
0.04949677,0.030592203,0.15621376,1.7661209,0.39959002,2.942894
0.08391929,0.040046096,0.2953949,0.0028877258,0.5322225,1.4518929
0.02878952,0.016911983,0.1776352,0.046102524,0.0751133,2.1043987
0.014179528,0.08415198,0.15366745,0.23375925,0.73860264,0.75987625
0.07919079,0.10458958,0.11939621,0.39876807,0.6237545,1.0679245
0.14564875,0.008998513,0.074692726,2.1434994,2.3169928,4.6673355
0.13403767,0.03563088,0.0441494,0.82481194,0.78188324,1.7026825
0.037582442,0.11041808,0.045524597,0.86335087,0.31830168,0.14643478
0.04446794,0.048660517,0.017302513,0.49604797,0.38989973,1.3227825
0.030650109,0.07892877,0.025836945,0.009771347,0.04577732,0.32188225
0.023027629,0.08461398,0.01570797,0.37174225,0.20097685,0.5652685
0.046878427,0.061442554,0.002363205,0.6872101,0.19236898,0.37710667
0.019499928,0.011170924,0.04647255,0.4297619,0.14126933,0.75105715
0.04272753,0.00461632,0.0493927,0.2587452,0.1935339,0.5615716
0.079680145,0.011038542,0.07059574,0.6915598,0.31391525,0.070786774
0.085784376,0.063447595,0.07106686,0.22930121,0.19209671,0.24286106
0.07651788,0.08239031,0.066161156,0.042991877,0.25859642,0.3198235
0.086875975,0.005271673,0.029601097,0.32797623,0.10094452,0.59421897
0.08839846,0.060376406,0.006263733,0.43193316,0.025381535,0.06519246
0.07551241,0.07091689,0.017763138,0.110434294,0.0050965548,0.19492364
0.07534653,0.054908514,0.0037431717,0.18498802,0.26329106,0.24381828
0.07570541,0.07571554,0.004620552,1.0451819,0.21080637,2.4315872
0.11586857,0.09805989,0.028759003,0.73485565,0.74656296,4.2453613
0.075222135,0.006340027,0.06392956,1.878017,1.435133,0.9729004
0.08116162,0.0027673244,0.10101223,2.164554,0.8107457,5.1179943
0.17193902,0.05432558,0.053497314,1.079176,1.126993,0.6659317
0.17049038,0.0007529259,0.054157257,1.2424374,0.48874187,0.23873138
0.1481098,0.060688496,0.09801102,1.0847569,0.39449787,2.4221344
0.11152971,0.12145352,0.105498314,0.004852295,0.1555376,1.233984
0.060325623,0.099832535,0.09988022,0.49104118,0.00032234192,0.37653542
0.10159397,0.056926966,0.055820465,0.44127655,0.19421434,0.118288994
0.07805586,0.018710375,0.040208817,0.05140686,0.6805723,0.30752182
0.13097978,0.14020038,0.16140747,0.7643602,0.49978328,0.51903534
0.1448226,0.19200969,0.05798912,0.238338,0.07133311,0.0075912476
0.08190346,0.1752224,0.07623768,0.01224041,0.04155612,1.0007858
0.0071953535,0.06687665,0.17500496,0.19200897,0.8645487,0.06877899
0.0033069253,0.0038423538,0.13211727,0.014234066,0.29265356,0.6331558
0.034340143,0.0274961,0.17907143,0.060348988,0.07949734,0.296669
0.04612285,0.014575601,0.2081976,0.5592365,0.018057823,0.06532574
0.043420613,0.02861929,0.22339344,0.09628677,0.53300524,0.15454102
0.02828902,0.09704316,0.21801949,0.4855528,0.25534338,0.4667015
0.009987682,0.13528264,0.19803905,0.22830105,0.34933376,2.9313202
0.056656957,0.17838359,0.06310654,0.12402272,0.403615,0.63390636
0.11943424,0.07175994,0.020758629,0.1278708,0.8085225,0.56332016
0.14829803,0.13141882,0.035021782,0.49526763,0.1848383,1.0210152
0.0944463,0.1514529,0.0862484,0.26333666,0.4444294,0.11875534
0.036569625,0.18881595,0.08639431,0.3149457,0.43852818,1.0399933
0.049737185,0.041778803,0.073067665,0.40132523,0.064436674,2.2153625
0.14042893,0.07588029,0.15267181,0.12204313,0.26370502,2.4653625
0.1252324,0.15511537,0.15276814,0.20244646,0.51408756,2.1217575
0.042396963,0.030067444,0.008161545,0.264534,0.9702687,0.24710846
0.13845336,0.0096741915,0.06442928,0.20026588,0.26226234,1.694047
0.15736395,0.074780464,0.07172775,0.37320518,0.3581829,0.0042481422
0.11070585,0.046729326,0.0713644,0.1519432,0.11290741,0.31764528
0.1322577,0.026022077,0.028654099,0.30747616,0.011640549,0.40872145
0.037020564,0.052766323,0.025226593,0.035242558,0.17360592,0.5043752
0.001132369,0.049836397,0.014390945,0.049909115,0.2607398,0.08467579
0.01967132,0.021120548,0.07737446,0.10170269,0.028146744,0.115615845
0.009892523,0.013998747,0.112267494,0.030813694,0.13492775,0.25906634
0.011583984,0.045484066,0.064388275,0.02884245,0.22445917,0.32827568
0.040647715,0.014855862,0.05249405,0.30043888,0.124078274,0.3253529
0.052859902,0.035221815,0.07468319,0.07165146,0.13548088,0.21572495
0.060819358,0.03721547,0.10715103,0.26926517,0.004006386,0.19054508
0.07887082,0.020983934,0.09135437,0.04530239,0.20837116,0.2006154
0.08752922,0.003988266,0.080848694,0.04925537,0.20960331,0.1497078
0.0028723925,0.037533283,0.026286125,0.4422722,0.20127296,0.12169647
0.035656005,0.0056972504,0.027579308,0.7268648,0.23806667,0.19647694
0.0064602494,0.015558481,0.038751602,0.035229683,0.34138632,0.5593829
0.014702976,0.016676664,0.03614521,0.28079605,0.23171043,0.38803744
0.05017674,0.043473482,0.049372673,0.009046555,0.22192049,0.35186672
0.07955563,0.040932655,0.008038521,0.13816929,0.035014126,0.25151443
0.10254219,0.042345285,0.04692459,0.30580235,0.22177887,0.3521204
0.04522583,0.060759306,0.006316185,0.097093105,0.21106434,0.26249504
0.054171234,0.091925144,0.101867676,0.56704664,0.0062203407,0.46784973
0.04131788,0.121198416,0.18222523,0.08041859,0.14066052,1.0530701
0.011646837,0.07378888,0.3492756,0.17430973,0.24892282,0.40144348
0.052675843,0.059188604,0.35461712,0.17700195,0.24881363,0.030036926
0.1642657,0.1275512,0.32923985,0.01162529,0.33086967,3.9413757
0.14895429,0.1042701,0.22385406,0.8588042,0.024188519,0.7051468
0.12424657,0.05540967,0.13672256,0.1773014,0.83867455,0.8664627
0.12871626,0.07179892,0.059069633,0.616899,0.0832963,0.3013153
0.105287656,0.10241377,0.080049515,0.29349947,0.4917102,0.56843185
0.08642273,0.10108924,0.087239265,0.48839098,0.11648893,0.08919525
0.07708529,0.15734267,0.086743355,0.28355148,0.20123386,0.105773926
0.0053321123,0.11515272,0.075053215,0.384737,0.2080307,1.2426229
0.0040792227,0.077689886,0.011613846,0.24051476,0.12130427,0.14162254
0.0055402815,0.05296755,0.015361786,0.07092106,0.16524982,0.32688618
0.050067768,0.039780498,0.01317215,0.23455942,0.21027493,0.24961567
0.06735422,0.04562795,0.0064792633,0.009839058,0.107650876,0.0056028366
0.031375125,0.02695465,0.0052347183,0.37934732,0.05770135,0.1261816
0.07444316,0.025069296,0.006427765,0.38050768,0.14415216,0.1429758
0.075219095,0.018521905,0.016156197,0.023066044,0.0023257732,0.3283081
0.066369995,0.025823891,0.040667534,0.3402079,0.2434578,0.032482624
0.07973263,0.021877646,0.014673233,0.28817058,0.17955637,0.19373941
0.09418988,0.038440943,0.017253876,0.10990083,0.18176651,0.26682806
0.106658265,0.027874172,0.0009536743,0.058734804,0.31119955,0.17286968
0.12057628,0.04853636,0.042152405,0.10344982,0.18783855,0.17294502
0.098085195,0.0631029,0.07094097,0.12767887,0.29167604,0.08875847
0.102006584,0.07504761,0.121082306,0.31147194,0.24745369,0.0418787
0.09258047,0.06891012,0.08813667,0.22922134,0.0865047,0.27585435
0.045654148,0.0666253,0.041119576,0.23817825,0.034024715,0.03555584
0.01094085,0.012139082,0.09435272,0.36283684,0.09566116,0.36536574
0.017505169,0.023539066,0.11977291,0.79413223,0.01222229,0.30917716
0.01254493,0.046796918,0.12201691,0.13441753,0.31982517,0.55829525
0.004439831,0.0463593,0.1148262,0.062386513,0.10289192,0.47142696
0.0009302497,0.008397102,0.13066101,0.12149525,0.17272282,0.04227543
0.029432297,0.0016348362,0.0936327,0.006008148,0.11373854,0.11249173
0.030317485,0.11310601,0.12683868,0.36967087,0.3360958,0.37906265
0.027242392,0.124985695,0.1886406,0.02769494,0.096502304,0.7269983
0.07232502,0.11678553,0.26938915,0.37455916,0.19523811,0.09153032
0.08447887,0.093390465,0.2879486,0.29018807,0.5485592,0.54030037
0.08672559,0.10412812,0.35522556,0.19158387,0.53590775,1.0664272
0.014294326,0.13484716,0.3833189,0.20518076,0.050071716,0.20791268
0.22997117,0.258605,0.29108143,0.6831131,0.4137287,0.7359173
0.21977103,0.20055628,0.31230736,0.18477249,0.102393866,1.1550555
0.27396202,0.1894288,0.28675985,0.43405342,0.041041374,0.8816159
0.36196256,0.21067429,0.3313527,0.43900013,0.23896584,0.14260876
0.47154427,0.22363567,0.32066345,0.16701889,0.36300611,0.18660259
0.47227955,0.18917179,0.23630142,0.48036003,0.5030937,0.54322815
0.6427746,0.14810133,0.13920116,0.25638008,0.8231621,0.9256592
0.41889858,0.027601242,0.1411252,0.6982317,0.59091187,0.27320194
0.31176567,0.0038399696,0.14127064,0.6396446,0.2823639,0.022084236
0.24199581,0.012043953,0.21796656,0.18828297,0.27347946,0.03937149
0.1721754,0.00056028366,0.2751093,0.73067045,0.21904564,0.41257715
0.124423504,0.0028038025,0.28937006,0.47442245,0.17763901,0.6071
0.14600801,0.021754742,0.26059914,0.07490349,0.40156555,0.039592743
0.10996246,0.038447857,0.32603884,0.5138197,0.009386063,0.5947434
0.23820305,0.0028448105,0.4095235,0.05744362,0.016207695,0.3037157
0.30424786,0.052201748,0.4101405,0.19577503,0.03901577,0.64513445
0.5047507,0.14806986,0.6343932,0.08369064,0.33296776,0.92940664
0.7978649,0.29667997,0.87973595,1.2646599,1.0485077,1.4748812
0.5389118,0.22634125,0.7983804,0.013886452,1.4418716,0.33493233
0.41380358,0.01955223,0.7871766,0.027135849,0.32457018,0.77820396
0.38720703,0.0014438629,0.6830549,0.88119125,0.12914348,1.9059317
0.4037218,0.0036029816,0.52699614,1.0101967,0.04186654,0.063833
0.38357687,0.061780214,0.48633575,0.2038765,0.73356533,0.7179911
0.39673877,0.14449096,0.38803864,0.11762047,0.34972,0.18471456
0.3844223,0.15104103,0.26870728,0.8587532,0.09338379,0.062115192
0.4265418,0.18073201,0.13170624,0.8416767,0.6568327,0.036400795
0.3923459,0.12191129,0.08872604,0.6564598,0.33933735,0.4475808
0.42120576,0.07365298,0.042966843,0.030901909,0.33941078,0.35560977
0.37309217,5.9604645e-05,0.045947075,0.09135628,0.0141067505,0.23547077
0.33669353,0.046390295,0.16689014,0.16547441,0.09702301,0.45259094
0.40241838,0.023893833,0.1441207,0.7708087,1.0369949,0.6434574
0.42694116,0.07517433,0.21670389,0.5564871,0.30485344,1.5813856
0.37702775,0.12680006,0.23195982,0.3003378,0.08282757,0.447504
0.33836555,0.16351366,0.24962091,0.054292202,0.30725813,0.41549516
0.3084674,0.19138288,0.25055552,0.78511,0.059513092,0.22531343
0.31593132,0.18297052,0.28207445,0.6804726,0.13722444,0.44996822
0.43011856,0.1367321,0.093076706,0.3995898,0.3723669,0.1845522
0.45953512,0.14108849,0.06304836,0.5766744,0.52718186,0.28299904
0.45317364,0.1544919,0.0008649826,0.6532937,0.7599025,0.055422783
0.5093808,0.13465214,0.1293912,0.28133798,0.073951244,0.04730463
0.52349997,0.1115613,0.22528172,0.16398972,0.08673763,0.20730925
0.516067,0.09704018,0.28079796,0.32204828,0.2861185,0.22816849
0.56198025,0.08198452,0.498878,0.2572297,0.09999657,0.46657372
0.47709942,0.15608788,0.55614614,0.22427416,0.5040426,0.19927788
0.4843917,0.14616871,0.6526098,0.19089687,0.1106441,0.79263115
0.49519253,0.16097069,0.80158806,0.23105538,0.2773347,0.19260693
0.4505415,0.19139814,0.9053693,0.14694798,0.36268234,0.22249126
0.39953613,0.2339673,1.0041673,0.02857399,0.119243145,0.09220791
0.42624998,0.20770502,1.3320444,0.6863651,0.03565979,0.45954418
0.44098043,0.18515396,1.4441385,0.7227135,0.05027294,0.373837
0.44763422,0.1527319,1.5809486,0.45728874,0.19643593,0.7356062
0.46057796,0.15033722,1.7231772,0.30498552,0.29017043,0.07986641
0.5048566,0.0839653,1.774437,0.116166115,0.21292329,0.7437954
0.5573902,0.051418304,1.8195274,0.6782913,1.2272408,1.7821465
0.5162754,0.08826113,1.8702669,2.0527763,0.65631294,1.5901031
0.3697524,0.23780584,1.8592559,0.2904396,0.14117432,0.12037659
0.18669653,0.19100857,1.8092638,0.70692444,0.14429092,3.334488
0.25482512,0.066933155,1.9117856,0.99900055,1.2566452,1.574996
0.27940464,0.113006115,1.947686,1.0698051,0.40494537,1.5080147
0.2642579,0.20149899,2.0948236,1.9194717,1.5518188,1.5288544
0.32922268,0.017239094,1.8581278,9.055084,16.473454,2.3825417
0.14981174,0.11074114,1.8244915,0.95446014,2.0075912,1.90625
0.07883549,0.013562679,1.6921248,1.5945778,2.4727097,0.100156784
0.17016983,0.110328674,1.4569173,0.0061206818,0.2685995,3.0560808
0.46351385,0.2694931,1.0247545,0.99863243,1.9400847,5.608406
0.14687324,0.610868,1.1076097,0.0638082,1.5195999,3.4203491
0.018268347,0.92096806,0.89207554,2.5195131,16.94587,15.955353
0.40710205,0.25005817,0.6092496,0.9731808,0.33521652,1.5466881
0.017804503,0.27178574,0.45694542,0.1417923,1.747467,3.9676857
0.3026415,0.098795414,0.33242512,0.5689001,2.5516853,1.9563181
0.49095535,0.17581892,0.17002583,0.7046914,1.1600609,2.4434514
0.70840883,0.1808064,0.08056259,1.6882715,0.3380165,1.6214495
0.88743424,0.24924397,0.024309158,9.596592,12.655899,2.9958706
0.3948717,0.15961313,0.024805069,0.43543625,1.7725754,0.34483576
0.14140701,0.09257057,0.097322464,3.9259872,3.103075,0.46254492
0.070837736,0.0035636425,0.042613983,0.7240906,0.12615299,0.24104166
0.19424772,0.046459258,0.061655045,0.854105,0.03610897,1.3702488
0.3565967,0.19615108,0.10739994,1.05336,0.57591057,0.62862015
0.5837263,0.29892254,0.100320816,1.6829433,2.486599,2.1727295
0.11121407,0.18353903,0.14584923,0.2827053,2.9950256,2.9519577
0.13531305,0.09314716,0.03813362,1.0365152,2.7267113,0.066711426
0.07309076,0.16514623,0.03516388,4.2622623,0.9494972,6.4788933
0.09644306,0.07125664,0.13337994,2.9267945,0.29919243,5.2494354
0.0391199,0.06395352,0.18472576,0.7377448,0.5298672,2.1881065
0.06682432,0.05390854,0.23834896,1.3098106,1.6438599,0.5450077
0.06841636,0.12523031,0.12770367,0.14082432,0.45086575,1.5132294
0.17623544,0.31439638,0.08303738,0.66758156,1.7559495,3.145481
0.23650563,0.2588699,0.02991867,0.9511051,0.47270203,2.7839394
0.20863914,0.096176386,0.08693504,0.64322233,0.37868118,0.7808113
0.23285842,0.057867765,0.024347305,0.14816475,0.32019234,0.16323185
0.1997787,0.015377045,0.052580833,0.71762085,0.4272642,0.58682346
0.15132353,0.023896456,0.03802681,0.17908859,0.26339245,0.10850716
0.19418511,0.028347015,0.0068445206,0.57758236,0.7622678,0.16115093
0.187098,0.029477835,0.019306183,0.1730833,0.67039657,1.1578556
0.15857065,0.01789689,0.06914234,0.3221588,0.17038888,0.5113994
0.12204033,0.01287818,0.04712963,0.48640823,0.116640925,0.47620153
0.11442733,0.06461835,0.051347733,0.48130417,0.118837476,0.6274986
0.07935077,0.047983885,0.004767418,0.32549286,0.34875822,0.21153355
0.09215689,0.057940483,0.047326088,0.100688934,0.22197819,0.111505985
0.05634761,0.029891491,0.004507065,0.24023056,0.22627258,0.028382778
0.035006285,0.041884184,0.040621758,0.29307556,0.009640694,0.31189632
0.00857693,0.042863846,0.026004791,0.41651344,0.10217285,0.18351936
0.011568248,0.030171871,0.046370506,0.39252305,0.16413069,0.24799919
0.01601988,0.052041292,0.035624504,0.10528636,0.2522211,0.46642828
0.0081532,0.05066204,0.06584549,0.016443491,0.20140815,0.115098
0.02235204,0.021002054,0.055311203,0.08216858,0.14178514,0.046175957
0.04306686,0.00027036667,0.07262802,0.103127,0.12597466,0.33660814
0.041494012,0.021725655,0.06964207,0.12132931,0.0004415512,0.48486614
0.008136749,0.07179618,0.087213516,0.1772461,0.13996696,0.3808775
0.019590974,0.04081869,0.076517105,0.376994,0.47427738,0.2523222
0.043760747,0.015856743,0.07488823,0.6119299,0.15385646,0.17272091
0.04304008,0.056073904,0.11474991,0.5552254,0.11853886,0.31906366
0.010129843,0.113216996,0.13323212,0.28011703,0.043437004,0.038388014
0.0012954101,0.11835933,0.12937927,0.09021473,0.14095879,0.5602226
0.1290055,0.4884417,0.25509262,1.1856022,1.4239225,2.6469269
0.1499744,0.6754853,0.26761627,0.5118046,0.8256881,4.2190094
0.08085483,0.6133153,0.29076004,1.7127612,0.017341614,3.279831
0.22058547,0.38356268,0.17731285,1.7201629,1.4532242,2.9764938
0.021992087,0.3056582,0.15304756,0.8156185,0.71704483,0.4169693
0.14916623,0.11867207,0.11098957,0.5133152,0.19622612,0.4756279
0.064493895,0.205437,0.041200638,4.9970474,2.5986557,0.14422035
0.35549366,0.17281806,0.11082077,0.8900242,0.793807,1.2851515
0.22983223,0.05857694,0.06717777,0.34654045,0.21814537,1.0014353
0.196435,0.039241076,0.0313015,0.7480135,0.32730484,1.9770479
0.24248254,0.042833447,0.018320084,0.05026722,0.48298645,0.017924547
0.2662653,0.05955422,0.028558731,0.27980614,0.138031,0.17255402
0.3341258,0.024281383,0.021209717,0.5425091,0.3810482,0.16710281
0.25001836,0.06914222,0.07380295,0.33364534,0.34578085,0.20244884
0.30154192,0.09028435,0.032087326,0.7452135,0.5182791,0.032978058
0.3963331,0.032860905,0.083086014,0.88978624,0.96727514,0.65517426
0.27439666,0.066276506,0.21120739,0.5960407,0.22826266,2.0968056
0.5456978,0.0060304403,0.11232376,1.0019302,1.282295,0.31298828
0.6508516,0.21956438,0.053346634,0.9911561,2.2035236,1.2391891
0.50003624,0.26358378,0.037574768,1.0144863,3.1172748,1.5423641
0.25432634,0.035910606,0.056417465,1.2439594,0.40665603,0.94544363
0.19116628,0.03376317,0.17234516,0.85762596,0.38645387,1.6838989
0.35794425,0.16089559,0.28282833,1.6399002,0.45842505,0.9037018
0.50169456,0.018563032,0.31293392,0.029475689,0.15369415,4.99559
0.5247519,0.31009936,0.31714535,1.8173485,0.99085426,0.8727417
0.40959704,0.018925905,0.26922035,0.46694946,1.1300311,0.29324722
0.22324371,0.10487318,0.18989563,0.72257996,0.6979222,0.28006935
0.18668383,0.13030124,0.10722256,1.2209711,0.021231651,3.466999
0.25608286,0.37378025,0.07579899,0.30661297,0.86948586,3.4966965
0.29852924,0.55095696,0.1967926,0.19600677,0.16211128,1.9031525
0.3713858,0.3232391,0.109295845,0.06137657,1.1472828,2.8167725
0.079856984,0.21790862,0.029195786,2.7697325,2.7495365,4.1930313
0.061916158,0.030456781,0.1970787,0.3177333,0.003689289,1.5694027
0.09845787,0.11608648,0.2786665,0.023498535,0.39695644,0.26203156
0.054272383,0.117914915,0.21621132,0.44942594,0.21749592,0.074884415
0.020056486,0.10544968,0.10357666,0.51390815,0.83139896,0.08496094
0.1778739,0.03463626,0.023657799,1.4671049,1.926239,2.0034332
0.22720559,0.12512374,0.012066841,1.0999079,0.75567627,4.766365
0.07243058,0.16601896,0.15795994,1.4268765,1.8900471,4.332405
0.026789457,0.32604885,0.039560318,0.52232504,3.7630005,3.4590988
0.05572334,0.12341803,0.035865784,0.67429924,1.1247711,0.36019516
0.14609428,0.14193675,0.03100872,0.5606575,0.2922516,0.8373604
0.05809538,0.08708267,0.07695866,1.9245186,4.159565,1.6345987
0.13180262,0.13993526,0.034698486,0.7901745,0.47868347,0.5941696
0.039589167,0.17306662,0.09373474,2.3378,0.36484623,1.5074387
0.06921649,0.23625621,0.180233,2.0678854,0.16706848,2.724308
0.18495142,0.17512424,0.109539986,0.38466382,0.024902344,0.05639839
0.22698557,0.13192716,0.060627937,0.24048042,0.25453568,0.24432945
0.3667698,0.10805418,0.106490135,0.538929,0.0023670197,0.38484192
0.31984472,0.10987832,0.057102203,0.035417557,0.3833437,0.45054495
0.3730092,0.12877372,0.09732914,0.06697178,0.72039986,0.51370716
0.43107533,0.09594005,0.01868248,0.14810371,0.31360626,0.25028324
0.3797686,0.02503705,0.12295914,0.064162254,0.38588238,0.20503426
0.2863016,0.020742655,0.12913513,0.1069293,0.6317711,1.8168488
0.59338284,0.004467368,0.2145071,0.026007175,1.5278168,12.13028
0.4988582,0.20067704,0.097660065,1.6299187,0.4934883,1.0026474
0.2656498,0.026100636,0.18752003,0.8725214,1.3281784,6.4920425
0.040486097,0.07572675,0.42370224,1.2012734,1.0198183,2.5649529
0.08011389,0.124776006,0.26001167,1.3565407,3.6294532,8.374693
0.13343167,0.11608493,0.161417,1.5437939,2.3908975,5.194557
0.03336692,0.24004936,0.11601257,0.36233854,1.3648901,6.8820343
0.36602283,0.17434382,0.005235672,0.5431175,1.4580975,2.1586304
0.18637538,0.254112,0.06279659,0.66407204,0.7155564,0.4143219
0.23431218,0.21890187,0.07433128,0.2798643,0.9238515,3.0482082
0.2681749,0.21746933,0.056002617,0.9891319,0.23706341,0.5391388
0.21487248,0.18165445,0.08378792,0.16700935,0.5944624,0.48801804
0.11800176,0.11776531,0.14555836,0.17997742,0.35852432,0.09052849
0.1678403,0.12042844,0.21272182,0.76896954,0.029984474,0.057702065
0.14010152,0.093714476,0.18053818,0.31572056,0.044046402,0.0070257187
0.10213333,0.08054483,0.12409973,0.2595744,0.006799221,0.058311462
0.08328913,0.03732705,0.14856625,0.030628681,0.079615116,0.3090496
0.058489654,0.019379854,0.10671997,0.23536682,0.045767784,0.11014032
0.019118309,0.064455986,0.028729439,0.0882287,1.0665779,0.28559303
0.004569307,0.00871551,0.050712585,0.09613991,0.10497475,0.050792694
0.030594885,0.038480222,0.061094284,0.2572937,0.49652863,0.06940818
0.051359892,0.037350476,0.05032158,0.48634338,0.64530754,0.3801682
0.06136629,0.03866002,0.07084942,0.22340202,1.5303688,0.07271457
0.03629735,0.011473656,0.050995827,0.15762901,0.008769989,0.24264145
0.06422146,0.18093571,0.002231598,0.973835,0.16439247,0.28757095
0.016544938,0.14692798,0.019456863,0.6159277,1.3576679,0.15459406
0.021655083,0.14225823,0.08061218,0.6937771,0.1845851,0.31418228
0.020288527,0.19728178,0.1378212,0.008642197,0.18854952,0.103390455
0.017180204,0.18595862,0.23888111,0.80482197,0.3254795,0.8665302
0.035262465,0.17190516,0.30983162,0.54211944,0.5341897,0.36571932
0.0346604,0.033124566,0.5586004,0.31465673,0.6207838,0.088308334
0.049055517,0.09573126,0.5972328,0.037153244,0.4281044,0.4246564
0.0524562,0.11631918,0.58027554,0.1839943,0.46540022,0.36780977
0.010575175,0.10111666,0.5282173,0.13863039,0.020534635,0.43275738
0.0042487383,0.098293066,0.43818378,0.006374359,0.06814337,0.6030469
0.0076805353,0.08398652,0.41728592,0.3197961,0.07344961,0.21652687
0.03433144,0.001616478,0.26243877,0.32336807,0.041819572,0.039752364
0.06927395,0.06196499,0.26058388,0.71199226,0.7615342,0.09671259
0.045811296,0.12171745,0.2213993,0.21345901,0.08911991,0.481946
0.05264902,0.21980238,0.14237118,0.10209465,0.10440445,0.08039236
0.10047078,0.20699525,0.114004135,0.11159706,0.33826828,0.06403494
0.05982709,0.108207464,0.14487362,0.11124611,0.5237026,0.35449457
0.04738307,0.06734443,0.19270134,0.21255112,0.93802834,0.2669649
0.06085527,0.0632298,0.16748333,0.4389553,0.28523636,0.44720078
0.021376252,0.044018745,0.1307087,0.2918234,0.5467348,0.40146303
0.006980896,0.04076147,0.030388832,0.14008951,0.05468893,0.071065426
0.018661022,0.021000862,0.041740417,0.41221762,0.23737025,0.16721702
0.040303588,0.0060858727,0.04229641,0.47560644,0.23595273,0.17328173
0.0393842,0.020256042,0.09528923,0.46728894,0.34086204,0.10787845
0.016002316,0.014723778,0.08739185,0.37627137,0.23382723,0.15378508
0.012784839,0.033756733,0.08157539,0.2966218,0.08107358,0.020311177
0.0032308102,0.049838543,0.06808758,0.17828417,0.01487875,0.072827935
0.0010100603,0.056942582,0.047164917,0.2909863,0.01637888,0.16411445
0.011407256,0.05419147,0.018658638,0.2797538,0.053429604,0.24083456
0.10056102,0.01565063,0.024097443,0.098835945,0.040920258,0.120806724
0.048268437,0.026064634,0.015415192,0.29356956,0.13512325,0.10981393
